cluster_id	action	victim_path_on_gws	quarantine_path	survivor_path	victim_score	survivor_score
410	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-11 13-03-25.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-11 13-03-25.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-11 13-03-25.jpeg	66.4	76.4
411	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-12 19-34-24.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-12 19-34-24.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-12 19-34-24.jpeg	3.8	13.8
412	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-12 19-35-53.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-12 19-35-53.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-12 19-35-53.jpeg	3.8	13.8
413	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-12 19-36-23.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-12 19-36-23.png	gws-backup:GML-Consolidated/unknown/00/2021-11-12 19-36-23.png	4.5	14.5
414	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-12 19-37-41.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-12 19-37-41.png	gws-backup:GML-Consolidated/unknown/00/2021-11-12 19-37-41.png	4.2	14.2
415	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-16 23-47-04.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-16 23-47-04.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-16 23-47-04.jpeg	66.7	76.7
416	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-18 16-20-47.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-18 16-20-47.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-18 16-20-47.jpeg	67.0	77.0
417	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-18 18-08-57.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-18 18-08-57.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-18 18-08-57.jpeg	4.0	14.0
418	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-19 08-03-19.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-19 08-03-19.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-19 08-03-19.jpeg	66.2	76.2
419	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-19 16-10-46.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-19 16-10-46.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-19 16-10-46.jpeg	69.1	79.1
420	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-19 17-15-15.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-19 17-15-15.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-19 17-15-15.jpeg	64.8	74.8
421	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-19 19-40-42.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-19 19-40-42.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-19 19-40-42.jpeg	64.3	74.3
422	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-19 21-27-37.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-19 21-27-37.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-19 21-27-37.jpeg	69.0	79.0
423	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-19 21-28-47.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-19 21-28-47.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-19 21-28-47.jpeg	68.1	78.1
424	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-19 21-29-12.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-19 21-29-12.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-19 21-29-12.jpeg	68.7	78.7
425	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 10-22-40.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 10-22-40.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 10-22-40.jpeg	70.6	80.6
426	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 10-59-53.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 10-59-53.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 10-59-53.jpeg	65.3	75.3
427	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 14-41-18.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 14-41-18.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 14-41-18.jpeg	64.1	74.1
428	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 14-41-57.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 14-41-57.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 14-41-57.jpeg	64.2	74.2
429	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 16-04-28.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 16-04-28.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 16-04-28.jpeg	68.8	78.8
430	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 16-04-40.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 16-04-40.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 16-04-40.jpeg	69.2	79.2
431	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 18-49-13.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 18-49-13.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 18-49-13.jpeg	65.7	75.7
432	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-20 18-49-32.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-20 18-49-32.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 18-49-32.jpeg	65.3	75.3
433	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 19-07-39.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 19-07-39.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 19-07-39.jpeg	68.3	78.3
434	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 19-08-20.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 19-08-20.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 19-08-20.jpeg	65.5	75.5
435	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-20 19-08-57.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-20 19-08-57.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-20 19-08-57.jpeg	64.8	74.8
436	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-21 08-43-41.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-21 08-43-41.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-21 08-43-41.jpeg	66.6	76.6
437	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-21 08-44-10.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-21 08-44-10.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-21 08-44-10.jpeg	67.3	77.3
438	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-21 08-44-53.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-21 08-44-53.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-21 08-44-53.jpeg	65.6	75.6
439	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-21 08-44-57.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-21 08-44-57.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-21 08-44-57.jpeg	65.7	75.7
440	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-21 16-07-38.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-21 16-07-38.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-21 16-07-38.jpeg	68.7	78.7
441	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-21 16-07-51.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-21 16-07-51.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-21 16-07-51.jpeg	67.5	77.5
442	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-22 16-55-16.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-22 16-55-16.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-22 16-55-16.jpeg	69.1	79.1
443	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-22 20-46-01.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-22 20-46-01.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-22 20-46-01.jpeg	65.2	75.2
444	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-22 20-46-21.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-22 20-46-21.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-22 20-46-21.jpeg	65.0	75.0
445	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-22 20-46-52.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-22 20-46-52.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-22 20-46-52.jpeg	64.8	74.8
446	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-24 18-57-14.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-24 18-57-14.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-24 18-57-14.jpeg	67.7	77.7
447	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-24 18-57-18.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-24 18-57-18.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-24 18-57-18.jpeg	67.8	77.8
448	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-24 19-56-14.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-24 19-56-14.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-24 19-56-14.jpeg	67.8	77.8
449	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-25 15-49-46.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-25 15-49-46.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-25 15-49-46.jpeg	67.8	77.8
450	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-25 21-03-39.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-25 21-03-39.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-25 21-03-39.jpeg	64.6	74.6
451	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-25 21-04-11.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-25 21-04-11.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-25 21-04-11.jpeg	69.7	79.7
452	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-25 21-04-27.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-25 21-04-27.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-25 21-04-27.jpeg	69.6	79.6
453	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-25 21-04-33.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-25 21-04-33.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-25 21-04-33.jpeg	69.7	79.7
454	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-25 21-07-09.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-25 21-07-09.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-25 21-07-09.jpeg	69.7	79.7
455	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-26 14-12-49.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-26 14-12-49.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-26 14-12-49.jpeg	0.0	10.0
456	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-26 21-31-12.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-26 21-31-12.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-26 21-31-12.jpeg	65.3	75.3
457	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-27 16-01-46.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-27 16-01-46.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-27 16-01-46.jpeg	-1.5	8.5
458	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-27 16-01-52.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-27 16-01-52.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-27 16-01-52.jpeg	-3.0	7.0
459	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-27 16-08-24.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-27 16-08-24.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-27 16-08-24.jpeg	-1.4	8.6
460	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-28 11-11-31.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-28 11-11-31.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-28 11-11-31.jpeg	71.5	81.5
461	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-28 11-11-39.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-28 11-11-39.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-28 11-11-39.jpeg	68.8	78.8
462	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-28 14-05-55.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-28 14-05-55.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-28 14-05-55.jpeg	64.8	74.8
463	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-28 14-06-10.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-28 14-06-10.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-28 14-06-10.jpeg	64.7	74.7
464	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-28 16-28-43.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-28 16-28-43.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-28 16-28-43.jpeg	42.9	52.9
465	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-28 16-56-17.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-28 16-56-17.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-28 16-56-17.jpeg	65.4	75.4
466	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-28 16-56-30.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-28 16-56-30.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-28 16-56-30.jpeg	65.2	75.2
467	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 09-02-09.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 09-02-09.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 09-02-09.jpeg	-1.5	8.5
468	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 09-16-29.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 09-16-29.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 09-16-29.jpeg	-2.5	7.5
469	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 11-12-54.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 11-12-54.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 11-12-54.jpeg	-2.6	7.4
470	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 11-13-32.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 11-13-32.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 11-13-32.jpeg	-2.5	7.5
471	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 11-16-41.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 11-16-41.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 11-16-41.jpeg	-2.8	7.2
472	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 13-38-58.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 13-38-58.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 13-38-58.jpeg	74.2	84.2
473	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-29 19-25-05.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-29 19-25-05.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 19-25-05.jpeg	64.1	74.1
474	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 19-25-46.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 19-25-46.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 19-25-46.jpeg	65.3	75.3
475	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 19-26-04.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 19-26-04.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 19-26-04.jpeg	64.7	74.7
476	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-29 19-26-05.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-29 19-26-05.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 19-26-05.jpeg	64.7	74.7
477	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-29 19-26-08.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-29 19-26-08.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 19-26-08.jpeg	64.7	74.7
478	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-29 19-31-42.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-11-29 19-31-42.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-29 19-31-42.jpeg	64.6	74.6
479	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-30 12-20-18.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-30 12-20-18.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-30 12-20-18.jpeg	68.2	78.2
480	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-11-30 20-01-23.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-11-30 20-01-23.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-11-30 20-01-23.jpeg	-2.7	7.3
481	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-12-01 08-36-02.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-12-01 08-36-02.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-01 08-36-02.jpeg	-3.4	6.6
482	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/2021-12-01 10-24-08.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/2021-12-01 10-24-08.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-01 10-24-08.jpeg	68.1	78.1
483	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 16-28-04.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 16-28-04.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-01 16-28-04.jpeg	68.8	78.8
484	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 18-59-48.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 18-59-48.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-01 18-59-48.jpeg	65.1	75.1
485	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 19-00-08.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 19-00-08.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-01 19-00-08.jpeg	65.0	75.0
486	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 19-00-15.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 19-00-15.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-01 19-00-15.jpeg	65.1	75.1
487	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 19-00-21.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-01 19-00-21.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-01 19-00-21.jpeg	65.2	75.2
488	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-02 07-26-11 (2).jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-02 07-26-11 (2).jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-02 07-26-11 (2).jpeg	-1.6	8.4
489	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-02 07-26-11.jpeg	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/pcloud/Automatic Upload/Marek - iPhone/2021-12-02 07-26-11.jpeg	gws-backup:GML-Consolidated/unknown/00/2021-12-02 07-26-11.jpeg	-1.7	8.3
